step,loss
45,0.3710717558860779
45,0.37468138337135315
46,0.3303815722465515
46,0.42703646421432495
46,0.33667296171188354
46,0.39856815338134766
47,0.36092299222946167
47,0.3327263593673706
47,0.39605313539505005
47,0.33254337310791016
48,0.3767523765563965
48,0.3723723292350769
48,0.3996688723564148
48,0.33571287989616394
49,0.35629802942276
49,0.3584911525249481
49,0.3229126036167145
49,0.3643913269042969
50,0.424522340297699
50,0.3739243447780609
50,0.37212130427360535
50,0.34909701347351074
51,0.45432695746421814
51,0.39727842807769775
51,0.37495261430740356
51,0.41112616658210754
52,0.3563050627708435
52,0.39752429723739624
52,0.3373106122016907
52,0.37685930728912354
53,0.3711273670196533
53,0.36509132385253906
53,0.36405912041664124
53,0.3796162009239197
54,0.34285348653793335
54,0.3729042410850525
54,0.4021576941013336
54,0.34561455249786377
55,0.34407931566238403
55,0.367922842502594
55,0.37724506855010986
55,0.4256761372089386
56,0.3356287479400635
56,0.34669041633605957
56,0.36462509632110596
56,0.3858415484428406
57,0.3805554211139679
57,0.3503274619579315
57,0.3972017467021942
57,0.3695692718029022
58,0.3612353205680847
58,0.36999034881591797
58,0.35525721311569214
58,0.39539432525634766
59,0.3716157376766205
59,0.35645925998687744
59,0.4381527900695801
59,0.3629346191883087
60,0.45031866431236267
60,0.47757673263549805
60,0.3787599205970764
60,0.3407541811466217
61,0.4520632326602936
61,0.3339865803718567
61,0.38110819458961487
61,0.37641769647598267
62,0.40335291624069214
62,0.39154934883117676
62,0.3232186734676361
62,0.36868423223495483
63,0.3664008677005768
63,0.3645901679992676
63,0.355507493019104
63,0.36464476585388184
64,0.392330527305603
64,0.38520073890686035
64,0.32396700978279114
64,0.38074901700019836
65,0.37375181913375854
65,0.3493472933769226
65,0.4340735375881195
65,0.356999933719635
66,0.3497942090034485
66,0.4224517345428467
66,0.3190428614616394
66,0.3479553163051605
67,0.35179603099823
67,0.3961167633533478
67,0.37879544496536255
67,0.45819106698036194
68,0.39496690034866333
68,0.3439677953720093
68,0.37446314096450806
68,0.3586505651473999
69,0.3483191132545471
69,0.38027429580688477
69,0.3320881128311157
69,0.36225342750549316
70,0.3478485345840454
70,0.4945332705974579
70,0.327009916305542
70,0.3551177978515625
71,0.35639846324920654
71,0.314708948135376
71,0.3501511216163635
71,0.3602469563484192
72,0.37691500782966614
72,0.33943015336990356
72,0.37155765295028687
72,0.3530023992061615
73,0.3225805461406708
73,0.37742868065834045
73,0.3364485800266266
73,0.36624786257743835
74,0.3323790431022644
74,0.40943804383277893
74,0.33795732259750366
74,0.3579939603805542
75,0.3632062077522278
75,0.43118804693222046
75,0.36735719442367554
75,0.3587725758552551
76,0.3394472002983093
76,0.39627039432525635
76,0.3712151050567627
76,0.37450581789016724
77,0.3649590015411377
77,0.3987787365913391
77,0.34690260887145996
77,0.40158066153526306
78,0.40611714124679565
78,0.35481157898902893
78,0.366973876953125
78,0.35561221837997437
79,0.3374387323856354
79,0.4877355694770813
79,0.41749662160873413
79,0.3854220509529114
80,0.35841694474220276
80,0.35915857553482056
80,0.33744972944259644
80,0.3456125855445862
81,0.3539169430732727
81,0.37351030111312866
81,0.3996514081954956
81,0.359594464302063
82,0.36911821365356445
82,0.33129653334617615
82,0.43996208906173706
82,0.35975581407546997
83,0.3857533931732178
83,0.3866850435733795
83,0.3879917562007904
83,0.3640216290950775
84,0.3249797821044922
84,0.3566567301750183
84,0.35556262731552124
84,0.36031243205070496
85,0.36677008867263794
85,0.28084465861320496
85,0.36663925647735596
85,0.39239734411239624
86,0.41044384241104126
86,0.36090946197509766
86,0.3646159768104553
86,0.43679478764533997
87,0.3448835611343384
87,0.3538157641887665
87,0.4197706878185272
87,0.3309457302093506
88,0.379890114068985
88,0.4101438522338867
88,0.3613066077232361
88,0.31629830598831177
89,0.4046539068222046
89,0.3509063124656677
89,0.3596879541873932
89,0.4111345410346985
90,0.3585701286792755
90,0.3414154052734375
90,0.36493241786956787
90,0.3730328679084778
91,0.32999762892723083
91,0.3237180709838867
91,0.3439912497997284
91,0.3493572771549225
92,0.34710872173309326
92,0.42919430136680603
92,0.35308441519737244
92,0.36867770552635193
93,0.36123377084732056
93,0.3431888222694397
93,0.3372584581375122
93,0.3788694739341736
94,0.3617972135543823
94,0.3354058265686035
94,0.37095436453819275
94,0.3882666826248169
95,0.36212700605392456
95,0.436544269323349
95,0.33768871426582336
95,0.385808527469635
96,0.3853975534439087
96,0.3955625891685486
96,0.3889691233634949
96,0.37820619344711304
97,0.35726234316825867
97,0.36776208877563477
97,0.4175010919570923
97,0.4441702961921692
98,0.39570075273513794
98,0.38068047165870667
98,0.3490786552429199
98,0.45323050022125244
99,0.34085002541542053
99,0.3711952567100525
99,0.377601683139801
99,0.3043907880783081
100,0.3546171188354492
100,0.4073423743247986
100,0.42312100529670715
100,0.3697865903377533
101,0.3940785527229309
101,0.34119802713394165
101,0.3709796965122223
101,0.3655965328216553
102,0.3729512691497803
102,0.41526150703430176
102,0.37201958894729614
102,0.3926960229873657
103,0.34131431579589844
103,0.38869011402130127
103,0.39691299200057983
103,0.3517845571041107
104,0.3362143635749817
104,0.363007128238678
104,0.33826398849487305
104,0.34240198135375977
105,0.38602954149246216
105,0.35958218574523926
105,0.369471937417984
105,0.37218159437179565
106,0.3171611726284027
106,0.4353982210159302
106,0.3804132342338562
106,0.3761243522167206
107,0.3713986277580261
107,0.39012980461120605
107,0.33061516284942627
107,0.3985084295272827
108,0.3452419638633728
108,0.31517714262008667
108,0.405383825302124
108,0.4623541235923767
109,0.3591845631599426
109,0.3649958670139313
109,0.32927030324935913
109,0.38537847995758057
110,0.3842432200908661
110,0.3387160301208496
110,0.3587656021118164
110,0.4008846879005432
111,0.345416784286499
111,0.3670653998851776
111,0.37915635108947754
111,0.37473028898239136
112,0.3725806474685669
112,0.34789127111434937
112,0.33095115423202515
112,0.3329235315322876
113,0.3418563902378082
113,0.4135645031929016
113,0.38302409648895264
113,0.36703288555145264
114,0.35979530215263367
114,0.35005801916122437
114,0.33338943123817444
114,0.38664233684539795
115,0.35131996870040894
115,0.34847044944763184
115,0.34957438707351685
115,0.4031063914299011
116,0.38966652750968933
116,0.3333176076412201
116,0.38790255784988403
116,0.37826526165008545
117,0.32966482639312744
117,0.3810586929321289
117,0.3736202120780945
117,0.35953593254089355
118,0.39329755306243896
118,0.38014650344848633
118,0.3562806248664856
118,0.36299827694892883
119,0.4819067120552063
119,0.3843669891357422
119,0.392199844121933
119,0.4109393060207367
120,0.3574591875076294
120,0.3662791848182678
120,0.3535170555114746
120,0.4100186824798584
121,0.3411828875541687
121,0.3173426389694214
121,0.4076553285121918
121,0.3710005581378937
122,0.3435337245464325
122,0.37444376945495605
122,0.39768731594085693
122,0.39006343483924866
123,0.36578500270843506
123,0.36988312005996704
123,0.43424612283706665
123,0.3668331503868103
124,0.4382127523422241
124,0.3387562930583954
124,0.3582693338394165
124,0.37232938408851624
125,0.3612501621246338
125,0.34900832176208496
125,0.35953089594841003
125,0.37005043029785156
126,0.3720887303352356
126,0.38044852018356323
126,0.3817870318889618
126,0.36914774775505066
127,0.30731070041656494
127,0.3403784930706024
127,0.362827867269516
127,0.38147228956222534
128,0.3242901563644409
128,0.3430740237236023
128,0.3739531636238098
128,0.3500407636165619
129,0.34260863065719604
129,0.33635255694389343
129,0.3845749497413635
129,0.4043141007423401
130,0.35424697399139404
130,0.3603348135948181
130,0.3413156569004059
130,0.36993834376335144
131,0.3253837525844574
131,0.4260959029197693
131,0.3801220655441284
131,0.37566930055618286
132,0.3492593765258789
132,0.3822310268878937
132,0.3430919051170349
132,0.33983415365219116
133,0.32750576734542847
133,0.42612403631210327
133,0.35775357484817505
133,0.3523232936859131
134,0.34554603695869446
134,0.35851097106933594
134,0.39591896533966064
134,0.336511492729187
135,0.3332664668560028
135,0.3619554936885834
135,0.33839982748031616
135,0.4280249774456024
136,0.37895774841308594
136,0.3857113718986511
136,0.3455682396888733
136,0.3968466520309448
137,0.3529370427131653
137,0.3821796774864197
137,0.3548664450645447
137,0.3305612802505493
138,0.3806608319282532
138,0.38369855284690857
138,0.3235536813735962
138,0.35048067569732666
139,0.37009409070014954
139,0.3401329517364502
139,0.31443512439727783
139,0.38871169090270996
140,0.41346099972724915
140,0.42386260628700256
140,0.37365275621414185
140,0.4000622630119324
141,0.3806183338165283
141,0.35028496384620667
141,0.3826580047607422
141,0.32712522149086
142,0.3469017446041107
142,0.3684269189834595
142,0.36409902572631836
142,0.3693503439426422
143,0.31409335136413574
143,0.3412327170372009
143,0.3932930827140808
143,0.4331446588039398
144,0.36414751410484314
144,0.3560373783111572
144,0.34123897552490234
144,0.36490434408187866
145,0.3558872938156128
145,0.3587060570716858
145,0.3505917489528656
145,0.34979939460754395
146,0.3733285069465637
146,0.4131902754306793
146,0.3516620099544525
146,0.3268479108810425
147,0.33155524730682373
147,0.3245866894721985
147,0.38891923427581787
147,0.4271742105484009
148,0.4083334803581238
148,0.37215787172317505
148,0.3313557505607605
148,0.3475484848022461
149,0.4269683063030243
149,0.37712782621383667
149,0.37579768896102905
149,0.3754870593547821
150,0.39994820952415466
150,0.3740173578262329
150,0.36033621430397034
150,0.3605138659477234
151,0.4287182688713074
151,0.3769046366214752
151,0.33355021476745605
151,0.3915725648403168
152,0.4089808166027069
152,0.4328731894493103
152,0.3394889831542969
152,0.4308231472969055
153,0.3651925325393677
153,0.4673613905906677
153,0.35163700580596924
153,0.371499240398407
154,0.37704038619995117
154,0.3755382299423218
154,0.3346606492996216
154,0.3628726303577423
155,0.35583290457725525
155,0.37722474336624146
155,0.38676369190216064
155,0.37049925327301025
156,0.3585283160209656
156,0.36903202533721924
156,0.3670749068260193
156,0.3520926535129547
157,0.34208428859710693
157,0.32567232847213745
157,0.3800414204597473
157,0.4075968563556671
158,0.3802652060985565
158,0.3545987904071808
158,0.39191412925720215
158,0.39619672298431396
159,0.3673996925354004
159,0.3363747000694275
159,0.34262463450431824
159,0.38832929730415344
160,0.4441908001899719
160,0.3830529451370239
160,0.34768030047416687
160,0.35240045189857483
161,0.3312288820743561
161,0.358466774225235
161,0.4018872082233429
161,0.4627247452735901
162,0.41397595405578613
162,0.3512799143791199
162,0.4022327959537506
162,0.3790750503540039
163,0.40628522634506226
163,0.36918264627456665
163,0.3437243402004242
163,0.3350551426410675
164,0.39247679710388184
164,0.31393539905548096
164,0.35494840145111084
164,0.3377663195133209
165,0.3753742277622223
165,0.3597055971622467
165,0.3329300284385681
165,0.3463781476020813
166,0.37558022141456604
166,0.3529728353023529
166,0.36773934960365295
166,0.3446885347366333
167,0.3335534334182739
167,0.3829580247402191
167,0.3493883013725281
167,0.3779071569442749
168,0.39194828271865845
168,0.3255065679550171
168,0.40347567200660706
168,0.41363200545310974
169,0.34336888790130615
169,0.3395719528198242
169,0.38674479722976685
169,0.4044654071331024
170,0.362175852060318
170,0.3729230761528015
170,0.32148516178131104
170,0.35423797369003296
171,0.3589511215686798
171,0.42243146896362305
171,0.3611001968383789
171,0.3986612558364868
172,0.3622673451900482
172,0.34831851720809937
172,0.3450179696083069
172,0.3484191596508026
173,0.4849903881549835
173,0.35963791608810425
173,0.32845789194107056
173,0.3863442838191986
174,0.38792943954467773
174,0.3952621817588806
174,0.36336785554885864
174,0.322299599647522
175,0.35536429286003113
175,0.3636953830718994
175,0.3795323967933655
175,0.3311198353767395
176,0.3840795159339905
176,0.35139673948287964
176,0.4229271411895752
176,0.41542038321495056
177,0.3737126588821411
177,0.35525593161582947
177,0.39619508385658264
177,0.3434443473815918
178,0.35450583696365356
178,0.42366841435432434
178,0.4052310287952423
178,0.39779335260391235
179,0.4093859791755676
179,0.39371931552886963
179,0.33671385049819946
179,0.36582472920417786
180,0.3635563850402832
180,0.37017691135406494
180,0.39951273798942566
180,0.39866214990615845
181,0.35291028022766113
181,0.3738301396369934
181,0.42692136764526367
181,0.4428756833076477
182,0.33962482213974
182,0.3733380436897278
182,0.440547913312912
182,0.375130295753479
183,0.33542731404304504
183,0.3513730764389038
183,0.3722938299179077
183,0.35878920555114746
184,0.3695308566093445
184,0.40961819887161255
184,0.3809468150138855
184,0.40324753522872925
185,0.3476962745189667
185,0.37473493814468384
185,0.31979161500930786
185,0.4006601572036743
186,0.3624809682369232
186,0.3962830901145935
186,0.38597699999809265
186,0.4001087546348572
187,0.3584464490413666
187,0.37077993154525757
187,0.39578527212142944
187,0.3489959239959717
188,0.37701719999313354
188,0.38870635628700256
188,0.4131515622138977
188,0.3873986303806305
189,0.3338657021522522
189,0.36727192997932434
189,0.43556684255599976
189,0.36519306898117065
190,0.4463232159614563
190,0.4674840271472931
190,0.3943706750869751
190,0.44141578674316406
191,0.35845470428466797
191,0.37496092915534973
191,0.3691403865814209
191,0.36565232276916504
192,0.3537280261516571
192,0.3754630982875824
192,0.3764870762825012
192,0.37037718296051025
193,0.3702195882797241
193,0.3730766773223877
193,0.38143789768218994
193,0.3726081848144531
194,0.3670917749404907
194,0.3522031307220459
194,0.35976430773735046
194,0.43132370710372925
195,0.4036216139793396
195,0.3942621946334839
195,0.33727389574050903
195,0.3849848508834839
196,0.360400915145874
196,0.36424461007118225
196,0.3325565457344055
196,0.3640637993812561
197,0.3704894781112671
197,0.38427847623825073
197,0.4012783169746399
197,0.3784533441066742
198,0.4461491107940674
198,0.31946319341659546
198,0.34194934368133545
198,0.39789319038391113
199,0.3884117603302002
199,0.34305137395858765
199,0.3510191738605499
199,0.3785606622695923
200,0.34926649928092957
200,0.4154561460018158
200,0.3910592198371887
200,0.35379135608673096
201,0.383715957403183
201,0.4180566370487213
201,0.33179569244384766
201,0.3598504066467285
202,0.3461607098579407
202,0.33375465869903564
202,0.3460935950279236
202,0.3896810710430145
203,0.39368724822998047
203,0.41367608308792114
203,0.3486059904098511
203,0.3583831191062927
204,0.34661751985549927
204,0.38809776306152344
204,0.36715343594551086
204,0.3735233545303345
205,0.32273316383361816
205,0.3284989595413208
205,0.34002918004989624
205,0.347461462020874
206,0.3393453061580658
206,0.42238330841064453
206,0.3376100957393646
206,0.3499646484851837
207,0.3636202812194824
207,0.351742148399353
207,0.3531031608581543
207,0.3200604021549225
208,0.358416348695755
208,0.3906831443309784
208,0.3624761700630188
208,0.3826882243156433
209,0.3630395531654358
209,0.32877492904663086
209,0.383485347032547
209,0.4040808081626892
210,0.3659385144710541
210,0.3685958683490753
210,0.43097811937332153
210,0.34265032410621643
211,0.38709717988967896
211,0.37264055013656616
211,0.3775843381881714
211,0.3449333608150482
212,0.36278125643730164
212,0.4114723205566406
212,0.37942615151405334
212,0.30958008766174316
213,0.36731165647506714
213,0.36992180347442627
213,0.3723437190055847
213,0.33883848786354065
214,0.36450645327568054
214,0.37586331367492676
214,0.3724179267883301
214,0.37775421142578125
215,0.3839295506477356
215,0.4028741717338562
215,0.366624116897583
215,0.36075007915496826
216,0.38887250423431396
216,0.3579452931880951
216,0.36789795756340027
216,0.32800692319869995
217,0.3843752145767212
217,0.33050602674484253
217,0.3304761052131653
217,0.3996954560279846
218,0.3710170388221741
218,0.4168614149093628
218,0.41206714510917664
218,0.41346704959869385
219,0.3920653462409973
219,0.3243004083633423
219,0.35834333300590515
219,0.34365394711494446
220,0.37482696771621704
220,0.3859163224697113
220,0.3824858069419861
220,0.35179153084754944
221,0.38712257146835327
221,0.3615160882472992
221,0.33511799573898315
221,0.421283483505249
222,0.3630463480949402
222,0.3385666608810425
222,0.4156591594219208
222,0.37239348888397217
223,0.3725888431072235
223,0.3907907009124756
223,0.3569209575653076
223,0.36791759729385376
224,0.3731440603733063
224,0.4167806804180145
224,0.3191688656806946
224,0.32833293080329895
225,0.33244001865386963
225,0.3637198805809021
225,0.3483581244945526
225,0.3596019148826599
226,0.3545439839363098
226,0.3558814525604248
226,0.38181042671203613
226,0.38305139541625977
227,0.44191962480545044
227,0.362878680229187
227,0.3666546940803528
227,0.39148640632629395
228,0.3864399194717407
228,0.36008572578430176
228,0.4293113350868225
228,0.364934504032135
229,0.39090269804000854
229,0.3533504903316498
229,0.3959428071975708
229,0.3519299030303955
230,0.35976940393447876
230,0.3943383991718292
230,0.43605202436447144
230,0.3356090784072876
231,0.35900789499282837
231,0.35848647356033325
231,0.3527420461177826
231,0.3614305853843689
232,0.3320775330066681
232,0.3262179493904114
232,0.34618255496025085
232,0.4778713881969452
233,0.340864896774292
233,0.34622833132743835
233,0.35366690158843994
233,0.3890647292137146
234,0.46432971954345703
234,0.3674900531768799
234,0.34203001856803894
234,0.38546276092529297
235,0.3949834108352661
235,0.32767677307128906
235,0.44423842430114746
235,0.3415612578392029
236,0.33857491612434387
236,0.32235950231552124
236,0.38808926939964294
236,0.3522264361381531
237,0.336159348487854
237,0.34297555685043335
237,0.3804629445075989
237,0.4367082118988037
238,0.3564707040786743
238,0.38375478982925415
238,0.3874601125717163
238,0.42306333780288696
239,0.3391626477241516
239,0.35010820627212524
239,0.38626331090927124
239,0.4095788598060608
240,0.33282750844955444
240,0.3936256766319275
240,0.47499069571495056
240,0.3654642701148987
241,0.390947163105011
241,0.3076215982437134
241,0.36645710468292236
241,0.35993826389312744
242,0.3628557324409485
242,0.3760732114315033
242,0.36361798644065857
242,0.3867342174053192
243,0.38963985443115234
243,0.3808133006095886
243,0.4040408730506897
243,0.3857155442237854
244,0.37142664194107056
244,0.3433125615119934
244,0.3718704283237457
244,0.339404821395874
245,0.3900568187236786
245,0.3470447361469269
245,0.33883535861968994
245,0.37893998622894287
246,0.4004518389701843
246,0.35174816846847534
246,0.373873233795166
246,0.3981782793998718
247,0.3354548513889313
247,0.3911915719509125
247,0.3473407030105591
247,0.3231385052204132
248,0.34111061692237854
248,0.3439602851867676
248,0.38537532091140747
248,0.3315381407737732
249,0.38596275448799133
249,0.46730536222457886
249,0.3632901906967163
249,0.3638826012611389
250,0.34724724292755127
250,0.36310702562332153
250,0.3500431180000305
250,0.3459862470626831
251,0.35801249742507935
251,0.344021201133728
251,0.3732767105102539
251,0.36713555455207825
252,0.3572540879249573
252,0.35551273822784424
252,0.3711521625518799
252,0.40266484022140503
253,0.3638608455657959
253,0.38654422760009766
253,0.3550482988357544
253,0.36927473545074463
254,0.3532099723815918
254,0.3927542567253113
254,0.416603147983551
254,0.3555324673652649
255,0.3546348512172699
255,0.3659384846687317
255,0.3687009811401367
255,0.37131068110466003
256,0.39397335052490234
256,0.33755162358283997
256,0.38586580753326416
256,0.3662014603614807
257,0.4038313031196594
257,0.34359845519065857
257,0.3715124726295471
257,0.3923725485801697
258,0.3614896535873413
258,0.353822261095047
258,0.3421361744403839
258,0.3605266809463501
259,0.33180293440818787
259,0.37325015664100647
259,0.35975009202957153
259,0.35919874906539917
260,0.3758828043937683
260,0.37415140867233276
260,0.3557552099227905
260,0.35509371757507324
261,0.4414353370666504
261,0.3664506673812866
261,0.34786128997802734
261,0.33355897665023804
262,0.38023948669433594
262,0.39975348114967346
262,0.4008678197860718
262,0.31994277238845825
263,0.4139680862426758
263,0.3470976948738098
263,0.3687148094177246
263,0.37348753213882446
264,0.37466487288475037
264,0.3257855176925659
264,0.3953949213027954
264,0.370452880859375
265,0.43138745427131653
265,0.4114918112754822
265,0.3894084095954895
265,0.3657243251800537
266,0.41012510657310486
266,0.3788521885871887
266,0.3569239675998688
266,0.3383229374885559
267,0.3860708177089691
267,0.35068899393081665
267,0.452842116355896
267,0.35069239139556885
268,0.356044203042984
268,0.3880535066127777
268,0.37560051679611206
268,0.3329354226589203
269,0.39633676409721375
269,0.3758527636528015
269,0.3528944253921509
269,0.3246590495109558
270,0.4170365333557129
270,0.40325766801834106
270,0.3289657533168793
270,0.37021559476852417
271,0.37031352519989014
271,0.36100509762763977
271,0.3664005994796753
271,0.36130398511886597
272,0.38625818490982056
272,0.3826715648174286
272,0.3732132315635681
272,0.32266563177108765
273,0.34970995783805847
273,0.37764376401901245
273,0.35806506872177124
273,0.36103466153144836
274,0.38005536794662476
274,0.39412713050842285
274,0.32315194606781006
274,0.3804473280906677
275,0.38770031929016113
275,0.37287038564682007
275,0.3449476361274719
275,0.3714424669742584
276,0.3935200572013855
276,0.35672158002853394
276,0.3494563102722168
276,0.4419759511947632
277,0.35613223910331726
277,0.34040653705596924
277,0.3237377107143402
277,0.37709856033325195
278,0.3385578989982605
278,0.362693190574646
278,0.3691132068634033
278,0.3714499771595001
279,0.3513331413269043
279,0.3545384705066681
279,0.4010372757911682
279,0.364021897315979
280,0.4221276640892029
280,0.3573347330093384
280,0.36237645149230957
280,0.39253127574920654
281,0.33753836154937744
281,0.36565154790878296
281,0.39786770939826965
281,0.39282798767089844
282,0.44311395287513733
282,0.40597376227378845
282,0.30181410908699036
282,0.3533587157726288
283,0.35094475746154785
283,0.3776782155036926
283,0.3698667585849762
283,0.34197503328323364
284,0.35355865955352783
284,0.3348054885864258
284,0.33030569553375244
284,0.34640374779701233
285,0.3624493479728699
285,0.3313358426094055
285,0.373931884765625
285,0.3533332943916321
286,0.3495849668979645
286,0.34192129969596863
286,0.3668679893016815
286,0.384743869304657
287,0.39290618896484375
287,0.34223851561546326
287,0.38133835792541504
287,0.3613852858543396
288,0.42397329211235046
288,0.39035528898239136
288,0.3483547866344452
288,0.34221151471138
289,0.37164291739463806
289,0.3450067937374115
289,0.34309059381484985
289,0.34327590465545654
290,0.3599853515625
290,0.3354896903038025
290,0.4097509980201721
290,0.3532733619213104
291,0.35302653908729553
291,0.350315123796463
291,0.36871325969696045
291,0.3965488374233246
292,0.3772314786911011
292,0.3466559648513794
292,0.41669732332229614
292,0.33448123931884766
293,0.3508746027946472
293,0.31689193844795227
293,0.334463894367218
293,0.352863073348999
294,0.35109150409698486
294,0.3861731290817261
294,0.3821227550506592
294,0.3790331780910492
295,0.3556515574455261
295,0.3483651280403137
295,0.365209698677063
295,0.36164313554763794
296,0.3830760717391968
296,0.344556987285614
296,0.3546615540981293
296,0.3647046685218811
297,0.3569183349609375
297,0.2931842505931854
297,0.38397765159606934
297,0.3639526963233948
298,0.37626078724861145
298,0.34796154499053955
298,0.42790868878364563
298,0.4113546907901764
299,0.4053773283958435
299,0.36275073885917664
299,0.35729050636291504
299,0.4437425136566162
300,0.45586103200912476
300,0.3844946622848511
300,0.35784482955932617
300,0.4059922993183136
301,0.3471758961677551
301,0.37528085708618164
301,0.35415971279144287
301,0.40130409598350525
302,0.39415016770362854
302,0.3678792715072632
302,0.34572845697402954
302,0.36104267835617065
303,0.3946981728076935
303,0.35632452368736267
303,0.38649818301200867
303,0.4278857707977295
304,0.3568844497203827
304,0.3736385703086853
304,0.37927260994911194
304,0.3755255341529846
305,0.3726038634777069
305,0.36377519369125366
305,0.37936943769454956
305,0.3992079496383667
306,0.3174726068973541
306,0.3515263795852661
306,0.39302414655685425
306,0.40594881772994995
307,0.3761085271835327
307,0.3862258195877075
307,0.3615780472755432
307,0.3456728458404541
308,0.3721749186515808
308,0.42900168895721436
308,0.3597060441970825
308,0.3849482834339142
309,0.36559391021728516
309,0.33458858728408813
309,0.34056806564331055
309,0.3816002309322357
310,0.3571709394454956
310,0.3398541510105133
310,0.4013083577156067
310,0.329691082239151
311,0.3465586006641388
311,0.34097820520401
311,0.3268781900405884
311,0.3301214575767517
312,0.3486320972442627
312,0.4155105948448181
312,0.3818157911300659
312,0.3519246578216553
313,0.36311665177345276
313,0.3535430431365967
313,0.4005328416824341
313,0.34064745903015137
314,0.3414965569972992
314,0.37491917610168457
314,0.3404614329338074
314,0.36159372329711914
315,0.36655405163764954
315,0.34959977865219116
315,0.33595192432403564
315,0.3291577994823456
316,0.3337099850177765
316,0.3750818371772766
316,0.3496589660644531
316,0.3561362624168396
317,0.3443329930305481
317,0.34279707074165344
317,0.3549024164676666
317,0.4036974310874939
318,0.34639471769332886
318,0.4083147943019867
318,0.3589138388633728
318,0.36933568120002747
319,0.3907065987586975
319,0.36488446593284607
319,0.3333835005760193
